date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:52	6299/6299	---M--	200	added ('OK')	image/png	etag:%220ba39f9d5bd01:0%22	http://runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-icons_ffffff_256x240.png	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-icons_ffffff_256x240.png	(from http://runecom22.runtime.vn/Scripts/jQuery-ui/jquery-ui.min.css)
13:52:53	4549/4549	---M--	200	added ('OK')	image/png	etag:%220ba39f9d5bd01:0%22	http://runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-icons_ef8c08_256x240.png	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-icons_ef8c08_256x240.png	(from http://runecom22.runtime.vn/Scripts/jQuery-ui/jquery-ui.min.css)
13:52:53	4549/4549	---M--	200	added ('OK')	image/png	etag:%220ba39f9d5bd01:0%22	http://runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-icons_228ef1_256x240.png	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-icons_228ef1_256x240.png	(from http://runecom22.runtime.vn/Scripts/jQuery-ui/jquery-ui.min.css)
13:52:54	312/312	---M--	200	added ('OK')	image/png	etag:%220ba39f9d5bd01:0%22	http://runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-bg_diagonals-thick_20_666666_40x40.png	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-bg_diagonals-thick_20_666666_40x40.png	(from http://runecom22.runtime.vn/Scripts/jQuery-ui/jquery-ui.min.css)
13:52:54	100380/100380	---M--	200	added ('OK')	application/octet-stream	etag:%22a0d63da3cdcad11:0%22	http://runecom22.runtime.vn/App_Themes/Home/fonts/vnithufap.ttf	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/App_Themes/Home/fonts/vnithufap.ttf	(from http://runecom22.runtime.vn/App_Themes/Home/common.css)
13:52:55	4549/4549	---M--	200	added ('OK')	image/png	etag:%220ba39f9d5bd01:0%22	http://runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-icons_ffd27a_256x240.png	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-icons_ffd27a_256x240.png	(from http://runecom22.runtime.vn/Scripts/jQuery-ui/jquery-ui.min.css)
13:52:55	205/205	---M--	200	added ('OK')	image/png	etag:%220ba39f9d5bd01:0%22	http://runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-bg_flat_10_000000_40x100.png	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/Scripts/jQuery-ui/images/ui-bg_flat_10_000000_40x100.png	(from http://runecom22.runtime.vn/Scripts/jQuery-ui/jquery-ui.min.css)
13:52:55	1912/1912	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jul%202017%2013:52:48%20GMT	http://runecom22.runtime.vn/Popover%20requires%20tooltip.js	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/Popover%20requires%20tooltip.7c.delayed	(from http://runecom22.runtime.vn/Scripts/bootstrap/js/bootstrap.min.js)
13:52:56	1890/1890	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jul%202017%2013:52:48%20GMT	http://runecom22.runtime.vn/a,b,c	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/a,b,c.7d.delayed	(from http://runecom22.runtime.vn/Scripts/angularJS/angular.min.js)
13:52:56	1886/1886	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jul%202017%2013:52:49%20GMT	http://runecom22.runtime.vn/e	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/e.7e.delayed	(from http://runecom22.runtime.vn/Scripts/angularJS/angular.min.js)
13:52:56	1894/1894	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jul%202017%2013:52:49%20GMT	http://runecom22.runtime.vn/k.absUrl(	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/k.7f.delayed	(from http://runecom22.runtime.vn/Scripts/angularJS/angular.min.js)
13:52:56	1886/1886	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jul%202017%2013:52:49%20GMT	http://runecom22.runtime.vn/a	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/a.80.delayed	(from http://runecom22.runtime.vn/Scripts/angularJS/angular.min.js)
13:52:57	156/156	---M--	302	error ('Found')	text/html	date:Sat,%2001%20Jul%202017%2013:52:50%20GMT	http://runecom22.runtime.vn/admin	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/admin.81.delayed	(from http://runecom22.runtime.vn/app/services/ajaxServices.js)
13:52:57	0/-1	---M--	302	error ('')			http://runecom22.runtime.vn/admin	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/admin.82.delayed	(from http://runecom22.runtime.vn/app/services/ajaxServices.js)
13:52:57	0/-1	---M--	302	error ('')			http://runecom22.runtime.vn/admin	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/admin.83.delayed	(from http://runecom22.runtime.vn/app/services/ajaxServices.js)
13:52:57	0/-1	---M--	302	error ('')			http://runecom22.runtime.vn/admin	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/admin.84.delayed	(from http://runecom22.runtime.vn/app/services/ajaxServices.js)
13:52:57	0/-1	---M--	302	error ('')			http://runecom22.runtime.vn/admin	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/admin.85.delayed	(from http://runecom22.runtime.vn/app/services/ajaxServices.js)
13:52:57	0/-1	---M--	302	error ('')			http://runecom22.runtime.vn/admin	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/admin.86.delayed	(from http://runecom22.runtime.vn/app/services/ajaxServices.js)
13:52:58	114/114	---M--	200	added ('OK')	image/png	etag:%2298dbc1dbb80d11:0%22	http://static.runtime.vn/App_Themes/RUN022/Images/linedot-title.png	D:/THISIS/Template/source/Template_1/static.runtime.vn/App_Themes/RUN022/Images/linedot-title.png	(from http://static.runtime.vn/App_Themes/RUN022/style.css)
13:52:58	3005/3005	---M--	200	added ('OK')	image/png	etag:%226c20ae1dbb80d11:0%22	http://static.runtime.vn/App_Themes/RUN022/Images/bkg_rating_hover.png	D:/THISIS/Template/source/Template_1/static.runtime.vn/App_Themes/RUN022/Images/bkg_rating_hover.png	(from http://static.runtime.vn/App_Themes/RUN022/style.css)
13:52:59	3127/3127	---M--	200	added ('OK')	image/png	etag:%22a46bb01dbb80d11:0%22	http://static.runtime.vn/App_Themes/RUN022/Images/cart_icon.png	D:/THISIS/Template/source/Template_1/static.runtime.vn/App_Themes/RUN022/Images/cart_icon.png	(from http://static.runtime.vn/App_Themes/RUN022/style.css)
13:52:59	3549/3549	---M--	200	added ('OK')	image/png	etag:%22b1a3c01dbb80d11:0%22	http://static.runtime.vn/App_Themes/RUN022/Images/wishlist_icon.png	D:/THISIS/Template/source/Template_1/static.runtime.vn/App_Themes/RUN022/Images/wishlist_icon.png	(from http://static.runtime.vn/App_Themes/RUN022/style.css)
13:52:59	277/277	---M--	200	added ('OK')	image/png	etag:%229f19b21dbb80d11:0%22	http://static.runtime.vn/App_Themes/RUN022/Images/compare_icon.png	D:/THISIS/Template/source/Template_1/static.runtime.vn/App_Themes/RUN022/Images/compare_icon.png	(from http://static.runtime.vn/App_Themes/RUN022/style.css)
13:52:59	297/297	---M--	200	added ('OK')	image/png	etag:%22941fb91a706dd21:0%22	http://static.runtime.vn/App_Themes/RUN022/Images/select-pro.png	D:/THISIS/Template/source/Template_1/static.runtime.vn/App_Themes/RUN022/Images/select-pro.png	(from http://static.runtime.vn/App_Themes/RUN022/style.css)
13:53:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jul%202017%2013:52:52%20GMT	http://runecom22.runtime.vn/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/en_US/sdk.js)
13:53:00	2064/2064	---M--	200	added ('OK')	application/x-javascript	etag:%229366ac512c55d11:0%22	http://runecom22.runtime.vn/app/services/orderServices.js	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/app/services/orderServices.js	(from http://runecom22.runtime.vn/kiem-tra-don-hang.html)
13:53:00	12704/12704	---M--	200	added ('OK')	application/x-javascript	etag:%22912616eb338d21:0%22	http://runecom22.runtime.vn/app/controllers/orderController.js	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/app/controllers/orderController.js	(from http://runecom22.runtime.vn/kiem-tra-don-hang.html)
13:53:01	4551/4551	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2001%20Jul%202017%2013:52:54%20GMT	http://runecom22.runtime.vn/san-pham/{{item.ProductCode}}.html	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/san-pham/{{item.ProductCode}}.8f.delayed	(from http://runecom22.runtime.vn/kiem-tra-don-hang.html)
13:53:01	1906/1906	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jul%202017%2013:52:54%20GMT	http://runecom22.runtime.vn/{{item.ProductImage}}	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/{{item.90.delayed	(from http://runecom22.runtime.vn/kiem-tra-don-hang.html)
13:53:01	132/132	---M--	302	error ('Found')	text/html	date:Sat,%2001%20Jul%202017%2013:52:54%20GMT	http://runecom22.runtime.vn/don-hang.html	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/don-hang.91.delayed	(from http://runecom22.runtime.vn/kiem-tra-don-hang.html)
13:53:04	49830/49830	---M--	200	added ('OK')	text/html	date:Sat,%2001%20Jul%202017%2013:52:56%20GMT	http://runecom22.runtime.vn/thanh-toan.html	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/thanh-toan.html	(from http://runecom22.runtime.vn/gio-hang.html)
13:53:04	132/132	---M--	302	error ('Found')	text/html	date:Sat,%2001%20Jul%202017%2013:52:56%20GMT	http://runecom22.runtime.vn/thay-doi-mat-khau.html	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/thay-doi-mat-khau.93.delayed	(from http://runecom22.runtime.vn/dang-nhap.html)
