date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:48:07	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1af8.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=price-desc/vi-cam-tay)
00:48:07	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1af9.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-desc/sendo)
00:48:07	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1afa.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-desc/set-tui-xach)
00:48:07	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1afb.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-desc/tui-deo-cheo)
00:48:07	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1afc.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-desc/tui-deo-vai)
00:48:08	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1afd.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-desc/tui-xach-da)
00:48:08	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1afe.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-desc/tui-xach-thoi-trang)
00:48:08	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1aff.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-desc/vi-cam-tay)
00:48:08	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b00.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-asc/sendo)
00:48:08	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b01.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-asc/set-tui-xach)
00:48:08	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b02.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-asc/tui-deo-cheo)
00:48:08	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b03.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-asc/tui-deo-vai)
00:48:08	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b04.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-asc/tui-xach-da)
00:48:08	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b05.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-asc/tui-xach-thoi-trang)
00:48:08	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b06.delayed	(from http://hmbfashion.com/collections/vi-cam-tay?sortby=created-asc/vi-cam-tay)
